transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantity,price,payment_mode,purchase_date,time_of_purchase,status,row_id
TXN202417,CUST6209,Kashvi Saha,49,Female,P2575,Watch,Accessories,3,3495,Credit Card,30-05-2023,11:39:28,pending,816
TXN994690,CUST2506,Hiran Mand,56,Female,P4892,T-Shirt,Clothing,1,841,Debit Card,31-08-2023,04:28:43,returned,817
TXN568812,CUST2129,Trisha Shah,47,Female,P2460,Sunglasses,Accessories,4,1660,Cash,17-07-2023,07:38:30,cancelled,818
TXN745077,CUST1214,Nehmat Batta,39,Male,P2344,Vegetables,Groceries,3,9849,EMI,27-06-2023,06:38:13,delivered,819
TXN243994,CUST7747,Jayan Goda,50,Female,P5074,Notebook,Books,3,4359,Credit Card,17-06-2023,10:46:07,pending,820
TXN866091,CUST5905,Vidur Kadakia,31,Female,P8457,Milk,Groceries,1,1784,Debit Card,19-02-2023,19:41:37,delivered,821
TXN942828,CUST5990,Divij Mahal,22,Female,P3222,Sweater,Clothing,4,16244,Debit Card,17-02-2023,23:15:31,delivered,822
TXN915571,CUST6422,Indrans Sane,52,Male,P5455,Wallet,Accessories,4,18504,Cash,01-09-2023,18:21:56,pending,823
TXN583746,CUST7325,Zain Chandra,24,Female,P1379,Headphones,Electronics,5,2730,Debit Card,22-07-2023,17:10:52,delivered,824
TXN637189,CUST2458,Abram Tiwari,57,Female,P4427,T-Shirt,Clothing,3,7545,Debit Card,04-08-2023,18:17:56,delivered,825
TXN702931,CUST8052,Riaan Chakrabarti,24,Female,P9500,Bed,Furniture,3,4398,UPI,19-03-2023,15:51:46,cancelled,826
TXN388111,CUST2731,Arhaan Chakrabarti,37,Male,P4956,Jeans,Clothing,3,3915,Debit Card,01-07-2023,23:23:51,returned,827
TXN631847,CUST7489,Adira Yadav,44,Female,P9963,Sunglasses,Accessories,4,2464,UPI,14-10-2023,01:45:49,cancelled,828
TXN286517,CUST8308,Veer Saha,48,Female,P8566,Sofa,Furniture,1,2725,Credit Card,30-04-2023,00:58:12,cancelled,829
TXN549684,CUST4260,Anaya Behl,25,Female,P9823,Novel,Books,2,2226,Credit Card,23-11-2023,01:09:19,pending,830
TXN370679,CUST3707,Zain Randhawa,57,Female,P8095,Belt,Accessories,5,20920,Cash,09-02-2023,06:23:58,cancelled,831
TXN277227,CUST4427,Aniruddh Sangha,52,Male,P3377,Dining Table,Furniture,2,4778,Credit Card,14-06-2023,07:18:51,delivered,832
TXN451193,CUST9453,Mishti Gill,35,Female,P7586,Jeans,Clothing,2,8026,Debit Card,05-06-2023,17:49:47,delivered,833
TXN136927,CUST2129,Trisha Shah,47,Female,P6532,Headphones,Electronics,1,2651,Debit Card,01-01-2023,03:10:15,returned,834
TXN294775,CUST5456,Nirvaan Char,41,Male,P2947,Jeans,Clothing,4,6564,Debit Card,21-11-2023,18:41:16,pending,835
TXN340057,CUST8622,Anya Bal,51,Male,P3418,Wardrobe,Furniture,1,4982,UPI,13-10-2023,19:15:15,pending,836
TXN977900,CUST9494,Ehsaan Ram,25,Male,P8212,Milk,Groceries,3,12342,Cash,13-08-2023,07:46:18,returned,837
TXN543658,CUST2442,Trisha Sarma,38,Female,P7548,Bed,Furniture,2,5960,Credit Card,07-11-2023,10:27:46,delivered,838
TXN884738,CUST4879,Indranil Bajwa,34,Male,P1373,Sunglasses,Accessories,1,1933,EMI,04-01-2023,15:21:48,pending,839
TXN411486,CUST2370,Suhana Raju,51,Male,P4475,Sunglasses,Accessories,3,1380,UPI,29-12-2023,06:41:43,delivered,840
TXN100891,CUST6373,Shaan Sha,26,Female,P9760,Sofa,Furniture,2,8820,Credit Card,06-08-2023,11:52:37,cancelled,841
TXN887186,CUST4609,Seher Solanki,22,Male,P7072,Notebook,Books,5,7725,Cash,18-12-2023,03:06:17,cancelled,842
TXN270347,CUST4703,Vardaniya Thaker,21,Male,P3588,Chair,Furniture,2,716,Cash,20-02-2023,12:21:21,cancelled,843
TXN863899,CUST5648,Veer Ravel,58,Female,P6360,Watch,Accessories,4,1484,Debit Card,24-05-2023,01:35:02,returned,844
TXN274437,CUST2976,Ranbir Kale,39,Female,P8389,Sunglasses,Accessories,4,9716,EMI,28-06-2023,21:04:14,pending,845
TXN346681,CUST7879,Sana Mahal,44,Female,P4073,Watch,Accessories,3,11250,EMI,25-04-2023,13:49:34,pending,846
TXN711804,CUST6404,Lavanya Kara,31,Female,P9769,Laptop,Electronics,2,8456,Debit Card,18-01-2023,06:26:06,returned,847
TXN229370,CUST2469,Tushar Subramanian,30,Female,P9712,T-Shirt,Clothing,3,6822,UPI,16-08-2023,01:04:10,returned,848
TXN124253,CUST7053,Badal Koshy,32,Male,P5156,Dining Table,Furniture,3,14181,Credit Card,10-04-2023,18:56:33,delivered,849
TXN534000,CUST3218,Bhamini Gopal,44,Female,P3194,Shirt,Clothing,2,2620,EMI,16-11-2023,19:49:52,pending,850
TXN425961,CUST7053,Badal Koshy,32,Male,P4671,Smartphone,Electronics,4,18100,Credit Card,28-11-2023,21:21:13,delivered,851
TXN800282,CUST2363,Inaaya  Zachariah,41,Female,P2375,Rice,Groceries,4,3480,Credit Card,07-07-2023,12:58:54,delivered,852
TXN619811,CUST7843,Mehul Saraf,24,Female,P5699,Jacket,Clothing,5,8560,Credit Card,24-10-2023,01:56:07,cancelled,853
TXN867536,CUST6683,Azad Sastry,55,Male,P8428,Fruits,Groceries,4,14000,Cash,08-07-2023,05:24:03,returned,854
TXN149271,CUST6473,Indranil Talwar,31,Male,P6967,Sunglasses,Accessories,4,10156,UPI,10-10-2023,15:26:26,delivered,855
TXN495572,CUST2831,Rohan Raval,53,Male,P1144,Belt,Accessories,5,21900,EMI,04-01-2023,21:14:27,cancelled,856
TXN726231,CUST7216,Indrajit Johal,20,Female,P2336,Tablet,Electronics,3,9531,EMI,07-12-2023,02:23:15,cancelled,857
TXN747881,CUST6330,Jiya Bhatia,40,Female,P5694,Jeans,Clothing,5,21220,Cash,05-10-2023,00:08:27,returned,858
TXN903857,CUST5513,Uthkarsh Aurora,37,Female,P2059,Handbag,Accessories,4,17200,Credit Card,02-07-2023,22:29:30,returned,859
TXN825083,CUST8364,Advika Subramaniam,44,Male,P2286,Fruits,Groceries,2,4916,UPI,01-07-2023,11:12:53,delivered,860
TXN111994,CUST9635,Vihaan Golla,55,Male,P5577,Wallet,Accessories,3,13500,Debit Card,21-05-2023,11:45:32,delivered,861
TXN749833,CUST7216,Indrajit Johal,20,Female,P7010,Notebook,Books,3,4962,Credit Card,25-07-2023,00:48:25,returned,862
TXN158335,CUST6677,Advik Mander,49,Female,P3801,Wheat,Groceries,5,2790,EMI,07-02-2023,16:05:13,cancelled,863
TXN884371,CUST5494,Kartik Zacharia,39,Female,P3994,Vegetables,Groceries,3,14049,Credit Card,01-12-2023,17:47:30,pending,864
TXN897872,CUST3837,Oorja Kuruvilla,49,Male,P3583,Tablet,Electronics,4,6088,Credit Card,24-06-2023,11:35:10,delivered,865
TXN690070,CUST3255,Saanvi Toor,18,Male,P9250,Wheat,Groceries,5,22060,Credit Card,25-10-2023,09:05:36,delivered,866
TXN738348,CUST3196,Diya Sampath,31,Male,P5913,Comics,Books,3,8457,Debit Card,16-07-2023,21:08:52,returned,867
TXN675959,CUST8020,Misha Mand,28,Female,P2490,Tablet,Electronics,5,10195,Credit Card,08-01-2023,18:45:39,pending,868
TXN299058,CUST7531,Samaira Jani,29,Female,P9749,Headphones,Electronics,5,13330,Debit Card,06-03-2023,08:21:05,returned,869
TXN147463,CUST5825,Sahil Mahal,50,Female,P3834,Dining Table,Furniture,1,4769,UPI,01-06-2023,02:19:00,returned,870
TXN780472,CUST5198,Samaira Chakraborty,32,Female,P3944,T-Shirt,Clothing,2,2188,Credit Card,25-09-2023,14:31:47,cancelled,871
TXN204873,CUST2729,Biju Mand,60,Male,P3020,Sofa,Furniture,5,5700,UPI,11-01-2023,21:34:38,returned,872
TXN839797,CUST6758,Ayesha Sant,56,Female,P8487,Wheat,Groceries,1,4653,Cash,24-02-2023,06:29:31,delivered,873
TXN672223,CUST2544,Ryan Shah,50,Male,P8865,Magazine,Books,5,11095,Credit Card,23-03-2023,17:56:10,cancelled,874
TXN790991,CUST2729,Biju Mand,60,Male,P1830,Belt,Accessories,5,2905,UPI,27-04-2023,11:46:19,returned,875
TXN506781,CUST5456,Nirvaan Char,41,Male,P9823,Sweater,Clothing,3,4683,Debit Card,24-10-2023,17:42:12,delivered,876
TXN493966,CUST2547,Dhanuk Dani,23,Male,P4938,Watch,Accessories,5,18150,Debit Card,30-06-2023,21:02:49,delivered,877
TXN406231,CUST1207,Kartik Kade,18,Male,P4886,Comics,Books,3,3705,EMI,01-08-2023,07:36:24,pending,878
TXN614390,CUST5577,Kashvi Comar,23,Female,P9142,Novel,Books,3,1482,Credit Card,21-05-2023,07:26:05,cancelled,879
TXN179224,CUST5990,Divij Mahal,22,Female,P6606,Wallet,Accessories,3,12099,Credit Card,18-07-2023,03:56:23,pending,880
TXN611090,CUST1394,Jayesh Brar,30,Female,P6368,Chair,Furniture,2,8082,Debit Card,29-11-2023,06:34:59,cancelled,881
TXN214938,CUST5692,Lagan Sibal,46,Female,P8196,Bed,Furniture,5,555,UPI,14-08-2023,21:33:50,delivered,882
TXN490888,CUST6183,Saksham Dhaliwal,24,Male,P5479,Textbook,Books,4,19860,Cash,07-06-2023,13:57:56,delivered,883
TXN526299,CUST7920,Ayesha Bassi,51,Male,P6743,Laptop,Electronics,3,14055,Cash,30-05-2023,15:48:35,pending,884
TXN792702,CUST3096,Shaan Bhandari,19,Female,P4452,Sweater,Clothing,3,2796,Credit Card,18-08-2023,20:56:57,returned,885
TXN287548,CUST2443,Rania Sekhon,54,Male,P1358,Sweater,Clothing,1,1150,UPI,06-09-2023,23:36:22,returned,886
TXN751056,CUST3723,Anahita Dara,41,Female,P7634,Sofa,Furniture,1,2613,Cash,19-12-2023,21:48:31,pending,887
TXN832908,CUST2547,Dhanuk Dani,23,Male,P3552,Fruits,Groceries,2,5996,EMI,31-08-2023,02:18:27,cancelled,888
TXN872062,CUST8166,Uthkarsh Tak,25,Male,P1775,Sofa,Furniture,3,12720,Credit Card,30-03-2023,04:46:27,cancelled,889
TXN775036,CUST3260,Aaryahi Bandi,45,Female,P4748,Bed,Furniture,3,11109,Credit Card,01-06-2023,19:07:29,pending,890
TXN297730,CUST1716,Jhanvi Dâ€™Alia,38,Female,P5145,Chair,Furniture,5,22665,UPI,09-12-2023,05:01:09,cancelled,891
TXN406062,CUST9925,Yuvaan Setty,46,Female,P1531,Headphones,Electronics,3,4659,Credit Card,07-02-2023,04:57:40,pending,892
TXN497677,CUST5252,Darshit Mann,57,Male,P7967,Jeans,Clothing,4,19660,Cash,05-03-2023,08:39:36,cancelled,893
TXN832909,CUST1985,Rhea Manda,45,Female,P3928,Milk,Groceries,4,17592,Credit Card,09-09-2023,07:22:54,delivered,894
TXN263512,CUST6937,Jayan Vora,54,Female,P5469,Notebook,Books,4,14360,EMI,10-07-2023,00:15:28,returned,895
TXN979524,CUST3800,Aarav Sur,29,Male,P3482,Bed,Furniture,2,7580,Credit Card,24-07-2023,05:17:18,cancelled,896
TXN123346,CUST2129,Trisha Shah,47,Female,P1356,Headphones,Electronics,5,5900,EMI,04-04-2023,08:20:41,pending,897
TXN345475,CUST1394,Jayesh Brar,30,Female,P7841,Notebook,Books,1,3074,EMI,03-09-2023,21:15:55,delivered,898
TXN355225,CUST4768,Yuvaan Shroff,23,Female,P4586,Chair,Furniture,4,5512,Cash,16-11-2023,08:53:55,delivered,899
TXN290451,CUST5212,Divit Madan,46,Male,P7698,Fruits,Groceries,5,4310,UPI,27-05-2023,15:38:43,cancelled,900
TXN496446,CUST5750,Uthkarsh Ramaswamy,25,Female,P8030,Textbook,Books,5,7690,EMI,05-01-2023,09:20:39,cancelled,901
TXN983400,CUST7531,Samaira Jani,29,Female,P3186,Wheat,Groceries,3,11112,UPI,18-12-2023,04:29:06,pending,902
TXN780679,CUST5905,Vidur Kadakia,31,Female,P9122,Belt,Accessories,5,11455,Debit Card,26-03-2023,14:42:55,returned,903
TXN443430,CUST6806,Aaryahi Wadhwa,57,Male,P7536,Chair,Furniture,4,5664,Debit Card,17-09-2023,16:17:12,delivered,904
TXN617453,CUST5781,Dhruv Sarna,49,Male,P1823,Wallet,Accessories,3,576,Debit Card,18-07-2023,01:20:45,cancelled,905
TXN960139,CUST1563,Divit Jha,56,Male,P9972,Milk,Groceries,3,5604,Credit Card,02-11-2023,00:48:33,returned,906
TXN238017,CUST5616,Emir Swaminathan,18,Female,P9739,Notebook,Books,5,21785,Credit Card,10-02-2023,16:19:55,returned,907
TXN825800,CUST5965,Uthkarsh Bajaj,18,Male,P6337,Sunglasses,Accessories,3,14379,EMI,15-10-2023,19:59:35,returned,908
TXN686850,CUST1654,Chirag Varkey,58,Male,P6046,Textbook,Books,2,3110,Credit Card,08-07-2023,20:22:57,cancelled,909
TXN259346,CUST1442,Adira Desai,24,Female,P1768,Laptop,Electronics,2,5582,UPI,06-06-2023,07:07:34,delivered,910
TXN676768,CUST5215,Samaira Sarma,24,Female,P1337,Notebook,Books,3,8760,Credit Card,12-05-2023,21:08:40,returned,911
TXN633197,CUST3948,Rohan Kalla,50,Male,P6963,Smartwatch,Electronics,5,22220,UPI,24-01-2023,21:47:01,pending,912
TXN566231,CUST7920,Ayesha Bassi,51,Male,P1080,Chair,Furniture,5,2310,Cash,31-01-2023,13:40:17,cancelled,913
TXN626243,CUST3890,Shalv Sen,56,Female,P9820,Notebook,Books,5,11455,Credit Card,02-12-2023,10:33:37,cancelled,914
TXN705007,CUST8501,Anay Borde,59,Female,P8961,Jacket,Clothing,5,8885,Debit Card,26-04-2023,11:13:40,returned,915
TXN927210,CUST9484,Yashvi Uppal,27,Male,P7659,Smartwatch,Electronics,4,5712,UPI,23-01-2023,21:58:57,pending,916
TXN322146,CUST9903,Baiju Sen,54,Male,P6544,Vegetables,Groceries,4,3484,EMI,20-08-2023,07:49:22,returned,917
TXN565727,CUST7489,Adira Yadav,44,Female,P8527,Notebook,Books,4,16252,Cash,18-03-2023,14:36:07,cancelled,918
TXN884623,CUST6860,Taimur Viswanathan,20,Male,P8213,Comics,Books,1,3797,UPI,04-11-2023,14:31:37,returned,919
TXN254111,CUST8315,Indrajit Shanker,39,Male,P8318,Novel,Books,2,1152,Cash,30-07-2023,10:52:23,delivered,920
TXN693923,CUST5204,Romil Grewal,36,Male,P4217,Wallet,Accessories,3,4437,UPI,10-04-2023,22:25:28,delivered,921
TXN980068,CUST4497,Pari Vyas,40,Male,P5863,Wardrobe,Furniture,1,4056,Cash,27-03-2023,08:52:41,delivered,922
TXN360505,CUST3434,Nitara Chana,50,Female,P1366,Jeans,Clothing,5,13585,UPI,20-07-2023,04:37:05,returned,923
TXN562385,CUST8459,Shamik Sampath,30,Female,P4201,Handbag,Accessories,3,5829,Credit Card,10-12-2023,08:10:21,cancelled,924
TXN391585,CUST2366,Eshani Krishnan,43,Female,P3087,Fruits,Groceries,3,4389,Cash,24-02-2023,14:51:00,returned,925
TXN148931,CUST2687,Lakshay Subramaniam,27,Male,P2829,Shirt,Clothing,3,13239,Debit Card,17-03-2023,22:51:49,returned,926
TXN518223,CUST6209,Kashvi Saha,49,Female,P4116,Belt,Accessories,5,8305,EMI,30-06-2023,22:07:16,returned,927
TXN630029,CUST2365,Tushar Chakrabarti,50,Male,P5329,Dining Table,Furniture,1,3977,Credit Card,20-09-2023,15:38:03,returned,928
TXN683982,CUST1937,Rania Varghese,24,Female,P4479,Wardrobe,Furniture,3,10518,EMI,30-01-2023,19:41:01,cancelled,929
TXN903773,CUST2428,Divit Khatri,27,Female,P7451,Wallet,Accessories,4,12424,EMI,24-03-2023,06:05:54,returned,930
TXN495414,CUST6422,Indrans Sane,52,Male,P3429,Laptop,Electronics,1,1406,UPI,05-04-2023,16:25:13,returned,931
TXN345946,CUST2559,Pihu Sandal,58,Male,P5890,Rice,Groceries,4,18940,Credit Card,29-12-2023,00:48:16,delivered,932
TXN284666,CUST7254,Madhav Kannan,41,Male,P1239,Watch,Accessories,1,4687,Debit Card,10-04-2023,18:14:22,returned,933
TXN937187,CUST3602,Anahita Vala,24,Female,P7319,Sunglasses,Accessories,1,4961,Credit Card,20-09-2023,00:42:16,pending,934
TXN280877,CUST5569,Seher Hegde,46,Female,P7841,Textbook,Books,3,13578,Credit Card,18-10-2023,11:37:08,pending,935
TXN403746,CUST3014,Divyansh Guha,23,Female,P3372,Comics,Books,3,14151,Cash,06-05-2023,05:08:18,cancelled,936
TXN899480,CUST1514,Prerak Tiwari,20,Female,P7189,Laptop,Electronics,5,2915,UPI,25-04-2023,06:24:06,delivered,937
TXN618951,CUST9484,Yashvi Uppal,27,Male,P3106,Bed,Furniture,5,17055,Cash,28-05-2023,00:19:41,returned,938
TXN614457,CUST6677,Advik Mander,49,Female,P9115,Laptop,Electronics,2,1464,Credit Card,15-02-2023,06:38:17,returned,939
TXN965404,CUST8438,Anahita Desai,33,Female,P8890,Sofa,Furniture,5,1920,Credit Card,03-07-2023,10:30:39,returned,940
TXN785586,CUST9709,Suhana Sule,26,Male,P8961,Novel,Books,5,19015,Cash,07-12-2023,15:35:16,cancelled,941
TXN548549,CUST4486,Yakshit Kibe,31,Male,P4398,Vegetables,Groceries,1,4319,Debit Card,23-09-2023,23:53:42,delivered,942
TXN618484,CUST6539,Nitya Dada,29,Male,P4371,Vegetables,Groceries,2,9662,Cash,09-02-2023,05:57:29,returned,943
TXN871333,CUST5410,Onkar Devan,44,Male,P6801,Jacket,Clothing,5,6665,Credit Card,30-05-2023,09:01:05,delivered,944
TXN445692,CUST1928,Mehul Brar,25,Male,P8482,Laptop,Electronics,1,162,UPI,11-05-2023,16:05:23,delivered,945
TXN274464,CUST7254,Madhav Kannan,41,Male,P4173,Rice,Groceries,2,5092,Credit Card,15-09-2023,07:28:58,returned,946
TXN618655,CUST5456,Nirvaan Char,41,Male,P6698,Handbag,Accessories,2,6138,EMI,14-10-2023,00:03:08,pending,947
TXN295878,CUST7973,Saira Khare,23,Male,P2018,Sweater,Clothing,4,748,Debit Card,17-11-2023,03:17:27,returned,948
TXN934505,CUST2976,Ranbir Kale,39,Female,P9602,Sunglasses,Accessories,3,10452,EMI,17-02-2023,07:33:52,returned,949
TXN190686,CUST3826,Manikya Walia,57,Female,P5077,Chair,Furniture,5,13815,Debit Card,30-03-2023,13:59:44,cancelled,950
TXN932905,CUST1534,Manjari Sachar,51,Female,P1072,Tablet,Electronics,5,4715,UPI,24-08-2023,01:42:59,pending,951
TXN818385,CUST5516,Aarav Bawa,19,Female,P5029,Dining Table,Furniture,1,2766,UPI,13-02-2023,14:00:08,cancelled,952
TXN142380,CUST7853,Amani Tandon,28,Male,P5830,Dining Table,Furniture,4,5340,Debit Card,10-04-2023,11:56:34,returned,953
TXN400315,CUST6214,Kiaan Hari,43,Male,P8460,Watch,Accessories,4,7248,Cash,05-11-2023,15:03:34,cancelled,954
TXN469732,CUST6498,Saira Dyal,41,Female,P4251,Headphones,Electronics,5,13485,UPI,08-06-2023,13:39:22,pending,955
TXN847114,CUST9051,Dhanush Mani,28,Female,P2277,Handbag,Accessories,5,22285,Credit Card,24-12-2023,02:04:54,pending,956
TXN462968,CUST1985,Rhea Manda,45,Female,P8449,Tablet,Electronics,3,13521,EMI,08-09-2023,19:19:56,delivered,957
TXN886696,CUST8348,Vedika Ben,29,Female,P6748,Laptop,Electronics,4,17084,EMI,07-04-2023,02:00:34,delivered,958
TXN927581,CUST7228,Saira Ahluwalia,60,Male,P8662,Smartwatch,Electronics,3,8244,Cash,13-02-2023,08:52:51,pending,959
TXN778252,CUST3887,Amani Shukla,25,Male,P6331,Dining Table,Furniture,4,18768,Debit Card,25-01-2023,18:47:57,pending,960
TXN568891,CUST8477,Kiara Bahri,34,Female,P4295,Jeans,Clothing,4,17200,Cash,11-02-2023,20:46:19,delivered,961
TXN781874,CUST3109,Anahi Apte,29,Male,P5111,Dining Table,Furniture,5,10155,Cash,06-01-2023,03:37:30,delivered,962
TXN745606,CUST6278,Zoya Bajaj,22,Male,P1270,Textbook,Books,1,2999,EMI,27-12-2023,07:11:43,delivered,963
TXN572799,CUST3128,Tanya Banik,50,Female,P7894,Notebook,Books,3,8904,Credit Card,26-07-2023,21:52:35,cancelled,964
TXN298775,CUST7540,Anahi Mangal,20,Female,P8450,Shirt,Clothing,3,13008,Cash,23-02-2023,17:38:08,returned,965
TXN169611,CUST7427,Zeeshan Barad,51,Male,P4409,Rice,Groceries,4,12504,Debit Card,16-01-2023,06:45:44,delivered,966
TXN540713,CUST4486,Yakshit Kibe,31,Male,P5283,Vegetables,Groceries,4,11864,Cash,04-07-2023,03:25:37,returned,967
TXN242887,CUST2129,Trisha Shah,47,Female,P1868,Dining Table,Furniture,2,4608,Debit Card,04-07-2023,16:03:23,delivered,968
TXN712724,CUST8285,Shray Gaba,47,Female,P7729,Comics,Books,1,896,Credit Card,03-03-2023,06:43:40,cancelled,969
TXN840212,CUST5990,Divij Mahal,22,Female,P7601,Vegetables,Groceries,1,2276,Credit Card,22-02-2023,19:07:39,cancelled,970
TXN876705,CUST7801,Drishya Mane,20,Male,P2327,Notebook,Books,4,5140,Cash,22-04-2023,00:44:59,delivered,971
TXN304927,CUST8426,Mahika Bali,21,Male,P2981,Watch,Accessories,1,1465,UPI,22-06-2023,08:28:09,delivered,972
TXN826731,CUST8285,Shray Gaba,47,Female,P7411,Belt,Accessories,5,8490,Cash,18-09-2023,10:12:34,cancelled,973
TXN408664,CUST7564,Adira Verma,32,Female,P5437,Rice,Groceries,1,1291,Credit Card,06-06-2023,18:06:43,returned,974
TXN553513,CUST9925,Yuvaan Setty,46,Female,P2998,Magazine,Books,4,18648,Debit Card,17-02-2023,09:37:18,pending,975
TXN762327,CUST9993,Heer Bhatia,47,Female,P3003,Comics,Books,1,4258,EMI,15-11-2023,20:49:49,delivered,976
TXN355652,CUST7358,Devansh Shankar,36,Male,P7505,Dining Table,Furniture,1,3678,EMI,15-10-2023,15:02:50,pending,977
TXN961680,CUST2729,Biju Mand,60,Male,P6737,Wardrobe,Furniture,5,19900,Credit Card,17-05-2023,18:02:59,returned,978
TXN534635,CUST4738,Aayush Chandra,30,Male,P4144,Smartwatch,Electronics,4,18448,Credit Card,20-06-2023,03:51:40,returned,979
TXN994316,CUST9620,Yuvaan Sastry,34,Male,P3093,Fruits,Groceries,1,4421,UPI,13-02-2023,12:16:33,pending,980
TXN838693,CUST7985,Prisha Rastogi,40,Male,P5501,Textbook,Books,3,9132,Debit Card,18-11-2023,14:29:02,returned,981
TXN657087,CUST4260,Anaya Behl,25,Female,P3063,Smartwatch,Electronics,2,3622,Cash,23-02-2023,01:17:47,cancelled,982
TXN533467,CUST2304,Saira Dayal,45,Female,P1894,Rice,Groceries,1,4347,Credit Card,14-11-2023,04:36:44,returned,983
TXN129320,CUST4627,Manjari Dara,54,Female,P3404,Comics,Books,4,14480,Credit Card,20-01-2023,16:18:38,delivered,984
TXN982186,CUST6396,Jayan Vasa,56,Male,P4388,Watch,Accessories,5,23575,Debit Card,18-04-2023,07:58:12,cancelled,985
TXN653361,CUST2113,Anahita Vaidya,44,Female,P2902,Fruits,Groceries,2,3008,UPI,05-11-2023,13:03:07,returned,986
TXN654693,CUST8672,Shanaya Batra,30,Female,P3677,Wheat,Groceries,5,9405,UPI,04-12-2023,09:26:53,cancelled,987
TXN644136,CUST6480,Aniruddh Sinha,51,Male,P5443,Headphones,Electronics,5,6305,UPI,29-06-2023,17:34:24,returned,988
TXN375825,CUST2204,Himmat Bahl,20,Male,P3424,Headphones,Electronics,4,15052,EMI,28-05-2023,09:33:35,delivered,989
TXN604322,CUST8603,Vedika Chaudhry,18,Male,P6645,Dining Table,Furniture,2,272,Debit Card,25-05-2023,16:20:24,returned,990
TXN461651,CUST4053,Seher Randhawa,59,Female,P1446,Watch,Accessories,5,20685,Credit Card,01-03-2023,03:59:23,delivered,991
TXN935717,CUST4817,Shlok Cheema,50,Male,P4336,Wallet,Accessories,3,3381,EMI,04-12-2023,11:58:57,pending,992
TXN290768,CUST1534,Manjari Sachar,51,Female,P1531,Smartphone,Electronics,4,16188,Cash,29-12-2023,00:57:50,pending,993
TXN630576,CUST7654,Mamooty Arya,52,Male,P9558,Magazine,Books,2,4258,Credit Card,22-12-2023,16:36:29,delivered,994
TXN352644,CUST6970,Sara De,51,Male,P2755,Bed,Furniture,2,2396,Cash,17-07-2023,16:41:32,pending,995
TXN189702,CUST8119,Nakul Khare,44,Female,P4116,Jeans,Clothing,1,2776,Debit Card,12-01-2023,17:20:51,returned,996
TXN537774,CUST6351,Suhana Johal,40,Male,P8190,Comics,Books,1,222,UPI,29-11-2023,11:37:04,cancelled,997
TXN249382,CUST2547,Dhanuk Dani,23,Male,P2183,Dining Table,Furniture,2,5052,UPI,08-09-2023,11:46:51,pending,998
TXN879329,CUST7979,Hrishita Hora,47,Female,P7745,Milk,Groceries,2,2860,Cash,20-08-2023,11:42:56,returned,999
TXN863749,CUST1990,Aaina Sangha,19,Female,P1744,Wheat,Groceries,2,302,Debit Card,06-12-2023,11:54:29,cancelled,1000
TXN533964,CUST9725,Dhanush Salvi,30,Male,P4995,Wallet,Accessories,4,5392,Credit Card,27-03-2023,07:16:55,cancelled,1001
TXN927112,CUST6137,Gatik Badal,47,Male,P5133,Wardrobe,Furniture,1,2395,EMI,13-10-2023,10:28:29,delivered,1002
TXN723027,CUST2506,Hiran Mand,56,Female,P9114,Jeans,Clothing,5,18475,Cash,01-11-2023,09:03:56,returned,1003
TXN413514,CUST2304,Saira Dayal,45,Female,P5229,Sunglasses,Accessories,4,5100,Credit Card,28-10-2023,19:12:36,returned,1004
